,Pathname,Filename,MFCCfeatures,Foldername,Class
830,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_iO_5.0n_4l_.wav,1_iO_5.0n_4l_.wav,-23.150564,lab,no leak present under lab environment
831,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_iO_5.0n_4m_.wav,1_iO_5.0n_4m_.wav,-12.644773,lab,no leak present under lab environment
832,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_1l_.wav,1_niO_5.5n_1l_.wav,-20.560667,lab,leak present under lab environment
833,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_1m_.wav,1_niO_5.5n_1m_.wav,-9.27142,lab,leak present under lab environment
834,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_2l_.wav,1_niO_5.5n_2l_.wav,-21.901035,lab,leak present under lab environment
835,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_2m_.wav,1_niO_5.5n_2m_.wav,-12.483763,lab,leak present under lab environment
836,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_3l_.wav,1_niO_5.5n_3l_.wav,-21.849855,lab,leak present under lab environment
837,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_3m_.wav,1_niO_5.5n_3m_.wav,-15.518491,lab,leak present under lab environment
838,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_4l_.wav,1_niO_5.5n_4l_.wav,-22.931845,lab,leak present under lab environment
839,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_5.5n_4m_.wav,1_niO_5.5n_4m_.wav,-12.327082,lab,leak present under lab environment
840,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_1l_.wav,1_niO_6.0n_1l_.wav,-19.171421,lab,leak present under lab environment
841,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_1m_.wav,1_niO_6.0n_1m_.wav,-8.167482,lab,leak present under lab environment
842,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_2l_.wav,1_niO_6.0n_2l_.wav,-21.247309,lab,leak present under lab environment
843,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_2m_.wav,1_niO_6.0n_2m_.wav,-11.96337,lab,leak present under lab environment
844,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_3l_.wav,1_niO_6.0n_3l_.wav,-20.628666,lab,leak present under lab environment
845,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_3m_.wav,1_niO_6.0n_3m_.wav,-14.491784,lab,leak present under lab environment
846,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_4l_.wav,1_niO_6.0n_4l_.wav,-22.230202,lab,leak present under lab environment
847,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.0n_4m_.wav,1_niO_6.0n_4m_.wav,-11.803272,lab,leak present under lab environment
848,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_1l_.wav,1_niO_6.5n_1l_.wav,-17.28317,lab,leak present under lab environment
849,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_1m_.wav,1_niO_6.5n_1m_.wav,-7.447195,lab,leak present under lab environment
850,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_2l_.wav,1_niO_6.5n_2l_.wav,-21.428467,lab,leak present under lab environment
851,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_2m_.wav,1_niO_6.5n_2m_.wav,-12.146719,lab,leak present under lab environment
852,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_3l_.wav,1_niO_6.5n_3l_.wav,-20.81052,lab,leak present under lab environment
853,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_3m_.wav,1_niO_6.5n_3m_.wav,-14.598555,lab,leak present under lab environment
854,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_4l_.wav,1_niO_6.5n_4l_.wav,-22.508707,lab,leak present under lab environment
855,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_6.5n_4m_.wav,1_niO_6.5n_4m_.wav,-12.008878,lab,leak present under lab environment
856,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_1l_.wav,1_niO_7.0n_1l_.wav,-14.664784,lab,leak present under lab environment
857,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_1m_.wav,1_niO_7.0n_1m_.wav,-5.805167,lab,leak present under lab environment
858,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_2l_.wav,1_niO_7.0n_2l_.wav,-21.418509,lab,leak present under lab environment
859,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_2m_.wav,1_niO_7.0n_2m_.wav,-12.256164,lab,leak present under lab environment
860,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_3l_.wav,1_niO_7.0n_3l_.wav,-20.59259,lab,leak present under lab environment
861,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_3m_.wav,1_niO_7.0n_3m_.wav,-14.459903,lab,leak present under lab environment
862,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_4l_.wav,1_niO_7.0n_4l_.wav,-22.333166,lab,leak present under lab environment
863,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.0n_4m_.wav,1_niO_7.0n_4m_.wav,-11.944486,lab,leak present under lab environment
864,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_1l_.wav,1_niO_7.5n_1l_.wav,-12.1866665,lab,leak present under lab environment
865,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_1m_.wav,1_niO_7.5n_1m_.wav,-3.677754,lab,leak present under lab environment
866,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_2l_.wav,1_niO_7.5n_2l_.wav,-20.890738,lab,leak present under lab environment
867,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_2m_.wav,1_niO_7.5n_2m_.wav,-11.642044,lab,leak present under lab environment
868,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_3l_.wav,1_niO_7.5n_3l_.wav,-19.675446,lab,leak present under lab environment
869,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_3m_.wav,1_niO_7.5n_3m_.wav,-13.483698,lab,leak present under lab environment
870,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_4l_.wav,1_niO_7.5n_4l_.wav,-21.798882,lab,leak present under lab environment
871,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_4m_.wav,1_niO_7.5n_4m_.wav,-11.241069,lab,leak present under lab environment
872,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_1l_.wav,1_niO_8.0n_1l_.wav,-10.81747,lab,leak present under lab environment
873,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_1m_.wav,1_niO_8.0n_1m_.wav,-2.6929398,lab,leak present under lab environment
874,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_2l_.wav,1_niO_8.0n_2l_.wav,-20.90576,lab,leak present under lab environment
875,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_2m_.wav,1_niO_8.0n_2m_.wav,-11.620728,lab,leak present under lab environment
876,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_3l_.wav,1_niO_8.0n_3l_.wav,-19.918362,lab,leak present under lab environment
877,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_3m_.wav,1_niO_8.0n_3m_.wav,-13.674556,lab,leak present under lab environment
878,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_4l_.wav,1_niO_8.0n_4l_.wav,-21.91925,lab,leak present under lab environment
879,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_4m_.wav,1_niO_8.0n_4m_.wav,-11.307812,lab,leak present under lab environment
880,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_1l_.wav,1_niO_8.5n_1l_.wav,-9.312583,lab,leak present under lab environment
881,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_1m_.wav,1_niO_8.5n_1m_.wav,-1.3378475,lab,leak present under lab environment
882,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_2l_.wav,1_niO_8.5n_2l_.wav,-20.65999,lab,leak present under lab environment
883,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_2m_.wav,1_niO_8.5n_2m_.wav,-11.3280115,lab,leak present under lab environment
884,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_3l_.wav,1_niO_8.5n_3l_.wav,-19.51966,lab,leak present under lab environment
885,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_3m_.wav,1_niO_8.5n_3m_.wav,-13.178263,lab,leak present under lab environment
886,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_4l_.wav,1_niO_8.5n_4l_.wav,-21.592989,lab,leak present under lab environment
887,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_4m_.wav,1_niO_8.5n_4m_.wav,-10.879523,lab,leak present under lab environment
888,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_1l_.wav,1_niO_9.0n_1l_.wav,-8.821489,lab,leak present under lab environment
889,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_1m_.wav,1_niO_9.0n_1m_.wav,-0.8670398,lab,leak present under lab environment
890,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_2l_.wav,1_niO_9.0n_2l_.wav,-20.71826,lab,leak present under lab environment
891,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_2m_.wav,1_niO_9.0n_2m_.wav,-11.241462,lab,leak present under lab environment
892,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_3l_.wav,1_niO_9.0n_3l_.wav,-19.477016,lab,leak present under lab environment
893,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_3m_.wav,1_niO_9.0n_3m_.wav,-13.096138,lab,leak present under lab environment
894,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_4l_.wav,1_niO_9.0n_4l_.wav,-21.631186,lab,leak present under lab environment
895,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_4m_.wav,1_niO_9.0n_4m_.wav,-10.799987,lab,leak present under lab environment
896,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_1l_.wav,2_iO_0.0n_1l_.wav,-20.153702,lab,no leak present under lab environment
897,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_1m_.wav,2_iO_0.0n_1m_.wav,-8.826167,lab,no leak present under lab environment
898,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_2l_.wav,2_iO_0.0n_2l_.wav,-22.329624,lab,no leak present under lab environment
899,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_2m_.wav,2_iO_0.0n_2m_.wav,-12.343646,lab,no leak present under lab environment
900,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_3l_.wav,2_iO_0.0n_3l_.wav,-22.15267,lab,no leak present under lab environment
901,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_3m_.wav,2_iO_0.0n_3m_.wav,-15.23894,lab,no leak present under lab environment
902,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_4l_.wav,2_iO_0.0n_4l_.wav,-22.546814,lab,no leak present under lab environment
903,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_4m_.wav,2_iO_0.0n_4m_.wav,-11.967402,lab,no leak present under lab environment
904,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_1l_.wav,2_iO_1.0n_1l_.wav,-20.459734,lab,no leak present under lab environment
905,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_1m_.wav,2_iO_1.0n_1m_.wav,-9.174188,lab,no leak present under lab environment
906,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_2l_.wav,2_iO_1.0n_2l_.wav,-22.701485,lab,no leak present under lab environment
907,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_2m_.wav,2_iO_1.0n_2m_.wav,-12.735015,lab,no leak present under lab environment
908,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_3l_.wav,2_iO_1.0n_3l_.wav,-22.533348,lab,no leak present under lab environment
909,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_3m_.wav,2_iO_1.0n_3m_.wav,-15.660715,lab,no leak present under lab environment
910,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_4l_.wav,2_iO_1.0n_4l_.wav,-22.830736,lab,no leak present under lab environment
911,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_1.0n_4m_.wav,2_iO_1.0n_4m_.wav,-12.274416,lab,no leak present under lab environment
912,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_1l_.wav,2_iO_2.0n_1l_.wav,-20.972055,lab,no leak present under lab environment
913,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_1m_.wav,2_iO_2.0n_1m_.wav,-9.578208,lab,no leak present under lab environment
914,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_2l_.wav,2_iO_2.0n_2l_.wav,-23.328754,lab,no leak present under lab environment
915,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_2m_.wav,2_iO_2.0n_2m_.wav,-13.218563,lab,no leak present under lab environment
916,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_3l_.wav,2_iO_2.0n_3l_.wav,-23.074802,lab,no leak present under lab environment
917,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_3m_.wav,2_iO_2.0n_3m_.wav,-16.036345,lab,no leak present under lab environment
918,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_4l_.wav,2_iO_2.0n_4l_.wav,-23.397877,lab,no leak present under lab environment
919,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_2.0n_4m_.wav,2_iO_2.0n_4m_.wav,-12.631548,lab,no leak present under lab environment
920,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_1l_.wav,2_iO_3.0n_1l_.wav,-21.06615,lab,no leak present under lab environment
921,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_1m_.wav,2_iO_3.0n_1m_.wav,-9.712811,lab,no leak present under lab environment
922,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_2l_.wav,2_iO_3.0n_2l_.wav,-23.309048,lab,no leak present under lab environment
923,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_2m_.wav,2_iO_3.0n_2m_.wav,-13.253184,lab,no leak present under lab environment
924,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_3l_.wav,2_iO_3.0n_3l_.wav,-23.080635,lab,no leak present under lab environment
925,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_3m_.wav,2_iO_3.0n_3m_.wav,-16.16335,lab,no leak present under lab environment
926,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_4l_.wav,2_iO_3.0n_4l_.wav,-23.35621,lab,no leak present under lab environment
927,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.0n_4m_.wav,2_iO_3.0n_4m_.wav,-12.729519,lab,no leak present under lab environment
928,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_1l_.wav,2_iO_3.5n_1l_.wav,-20.62279,lab,no leak present under lab environment
929,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_1m_.wav,2_iO_3.5n_1m_.wav,-9.454078,lab,no leak present under lab environment
930,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_2l_.wav,2_iO_3.5n_2l_.wav,-23.040134,lab,no leak present under lab environment
931,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_2m_.wav,2_iO_3.5n_2m_.wav,-13.298473,lab,no leak present under lab environment
932,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_3l_.wav,2_iO_3.5n_3l_.wav,-22.57699,lab,no leak present under lab environment
933,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_3m_.wav,2_iO_3.5n_3m_.wav,-15.845811,lab,no leak present under lab environment
934,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_4l_.wav,2_iO_3.5n_4l_.wav,-22.995401,lab,no leak present under lab environment
935,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_3.5n_4m_.wav,2_iO_3.5n_4m_.wav,-12.63523,lab,no leak present under lab environment
936,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_4.0n_1l_.wav,2_iO_4.0n_1l_.wav,-20.675058,lab,no leak present under lab environment
937,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_4.0n_1m_.wav,2_iO_4.0n_1m_.wav,-9.419304,lab,no leak present under lab environment
938,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_4.0n_2l_.wav,2_iO_4.0n_2l_.wav,-23.254475,lab,no leak present under lab environment
939,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_4.0n_2m_.wav,2_iO_4.0n_2m_.wav,-13.376044,lab,no leak present under lab environment
940,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_4.0n_3l_.wav,2_iO_4.0n_3l_.wav,-22.521303,lab,no leak present under lab environment
